ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
86.3344637,-2.6826397,0.2682,0.3635,-0.1517,14.681,0.112,9.7,8.790E-01,14.968,0.434,2.5,6.821E-01,1,0,0000,BC,10,58170.64371809,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.929618,9.009621
86.3346456,-2.6826695,0.4579,0.4233,-0.1828,15.144,0.139,7.8,1.142E+00,14.656,0.292,3.7,1.220E+00,1,0,0000,BB,10,59842.13590789,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.939885,11.392924
86.3295340,-2.6883200,0.5228,0.6566,-0.2451,15.757,0.220,4.9,9.727E-01,14.700,null,1.9,1.177E+00,1,0,0000,BU,10,56730.66242243,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15.946148,252.797660
86.3348226,-2.6827029,0.4536,0.3950,-0.0972,14.542,0.184,5.9,7.533E-01,14.765,0.346,3.1,1.527E+00,1,0,0000,BB,10,59839.52764714,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,15.960894,13.718691
86.3378362,-2.6852179,0.7523,0.8981,0.1367,15.982,0.269,4.0,9.466E-01,15.099,null,-0.3,7.819E-01,1,0,0000,BU,10,59268.42866232,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.982253,66.192271
86.3377181,-2.6849649,0.6303,0.6964,-0.2694,15.824,0.213,5.1,9.041E-01,14.618,null,1.1,3.068E-01,1,0,0000,BU,10,58015.93788615,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,15.992956,62.590386
86.3377286,-2.6849761,1.0982,1.0224,-0.3792,16.311,0.327,3.3,4.423E-01,14.818,null,0.8,5.694E-01,1,0,0000,BU,10,57284.53457042,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.008002,62.780713
86.3314063,-2.6832406,1.1089,1.1270,-0.3008,16.679,0.429,2.5,1.624E+00,14.108,null,1.8,4.495E-01,1,0,0000,CU,10,57090.25418105,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.012188,327.937432
86.3346962,-2.6826510,0.2758,0.3873,-0.0748,14.833,0.107,10.1,1.167E+00,14.586,0.260,4.2,3.595E-01,1,0,0000,AB,10,59842.39720497,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,16.041967,11.983034
86.3379338,-2.6854065,0.7847,0.9397,-0.4524,15.714,0.281,3.9,1.427E+00,14.760,null,0.6,9.388E-01,1,0,0000,BU,10,56724.80182568,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.047427,68.917021
86.3374674,-2.6845124,0.6530,0.7457,-0.2085,15.951,0.232,4.7,1.128E+00,15.292,0.499,2.2,4.733E-01,1,0,0000,BC,10,59842.39720497,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.050815,55.931778
86.3379402,-2.6854079,0.8859,0.9098,-0.3477,16.198,0.294,3.7,4.960E-01,15.190,null,-1.8,8.104E-01,1,0,0000,BU,10,58537.94193337,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.067093,68.963314
86.3376451,-2.6847758,1.3606,1.1769,-0.6674,15.743,null,1.9,4.925E-01,15.021,0.415,2.6,5.099E-01,1,0,0000,UC,5,59842.98410551,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.089654,60.007110
86.3379477,-2.6853951,0.8672,0.8192,-0.2728,16.258,0.325,3.3,1.064E+00,15.136,0.396,2.7,5.998E-01,1,0,0000,BC,10,59633.54307218,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.108841,68.844775
86.3294421,-2.6858253,0.8461,0.9686,-0.2583,16.140,0.284,3.8,5.697E-01,15.565,null,-1.1,6.742E-01,1,0,0000,BU,10,57648.69677620,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.137112,285.324824
86.3381848,-2.6861909,1.6015,1.7099,-0.7712,16.795,0.538,2.0,1.285E+00,15.069,null,1.0,4.983E-01,1,0,0000,CU,5,56731.78184929,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.147339,79.477941
86.3375979,-2.6846335,0.7892,0.9818,-0.2821,16.062,0.284,3.8,9.952E-01,14.692,null,1.4,5.285E-01,1,0,0000,BU,5,58380.02749816,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.207357,58.138344
86.3300100,-2.6894984,2.1440,1.9239,-0.6742,15.837,null,1.6,3.662E-01,15.159,null,0.4,6.448E-01,1,0,0000,UU,10,57813.77914924,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.219442,236.473940
86.3378251,-2.6850251,0.8370,0.9428,-0.2251,16.238,0.288,3.8,5.992E-01,15.538,null,-0.9,4.450E-01,1,0,0000,BU,10,59632.95527873,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.238974,63.894283
86.3377572,-2.6848502,0.8137,0.9072,-0.3892,16.384,0.362,3.0,9.353E-01,14.519,0.362,3.0,8.770E-01,1,0,0000,CC,10,59842.26681106,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.310658,61.530041
86.3345298,-2.6825415,0.4459,0.5042,-0.2659,15.123,0.187,5.8,1.031E+00,14.450,0.226,4.8,5.559E-01,1,0,0000,BB,5,59842.72331766,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,16.316986,9.639601
86.3294522,-2.6884144,1.3698,0.9300,0.2740,15.963,0.390,2.8,3.345E-01,15.256,null,-0.9,4.211E-01,1,0,0000,CU,10,59633.41242328,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.329380,251.963798
86.3376709,-2.6846866,0.7044,0.8104,-0.2548,15.843,0.229,4.7,8.102E-01,14.657,null,0.7,6.857E-01,1,0,0000,BU,10,58174.17750091,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.332179,59.194110
86.3346296,-2.6825500,0.2963,0.3234,-0.0990,14.754,0.104,10.5,1.038E+00,14.994,0.412,2.6,5.747E-01,1,0,0000,AC,10,59110.69245509,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,16.350854,10.897491
86.3377554,-2.6848155,0.4531,0.5741,0.1452,15.495,0.167,6.5,1.136E+00,14.866,null,0.6,8.507E-01,1,0,0000,BU,10,59266.27168314,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.364906,61.134764
86.3345361,-2.6825260,0.5112,0.5289,-0.2181,15.143,0.186,5.8,5.877E-01,14.617,0.292,3.7,7.049E-01,1,0,0000,BB,10,58380.35462899,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,16.375797,9.685056
86.3346696,-2.6825499,0.3612,0.3422,-0.1150,14.831,0.108,10.0,1.648E+00,14.504,0.358,3.0,8.407E-01,1,0,0000,AC,5,59268.95163970,862003101351026155,14.691,0.034,14.621,0.059,10.785,0.117,8.838,0.489,147303733,16.137,0.0895,15.374,0.1097,15.041,0.1738,16.379010,11.391363
86.3292244,-2.6866573,1.0421,1.2164,-0.4668,16.781,0.499,2.2,1.208E+00,14.665,0.430,2.5,3.880E-01,1,0,0000,CC,10,57654.46151111,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.395410,274.441534
86.3375133,-2.6844070,0.8291,0.8267,-0.3118,15.971,0.245,4.4,4.227E-01,14.606,null,1.4,8.739E-01,1,0,0000,BU,10,59839.26685925,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.401601,55.156753
86.3377883,-2.6847930,0.8178,0.8294,-0.2028,15.946,0.239,4.5,4.593E-01,14.721,null,1.2,2.848E-01,1,0,0000,BU,10,59266.07558256,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.507626,61.086791
86.3380687,-2.6852430,1.3071,1.3936,-0.4770,16.064,null,1.8,8.819E-01,15.265,0.513,2.1,6.447E-01,1,0,0000,UC,10,56731.38672003,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.715993,67.632609
86.3377550,-2.6846023,0.5486,0.5941,0.1220,15.673,0.170,6.4,1.204E+00,15.366,null,0.2,6.603E-01,1,0,0000,BU,10,56922.50962774,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.747692,58.832231
86.3378642,-2.6847914,0.9454,1.1172,-0.4454,16.263,0.373,2.9,1.199E+00,15.010,null,0.8,6.282E-01,1,0,0000,CU,10,57090.18860205,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.749810,61.520952
86.3376360,-2.6843792,0.7621,0.8403,-0.1548,15.988,0.245,4.4,6.818E-01,15.287,null,0.1,6.872E-01,1,0,0000,BU,10,57648.82768002,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,16.821768,55.735642
86.3293490,-2.6885692,0.4850,0.7021,-0.2718,15.248,0.240,4.5,1.533E+00,15.334,null,-0.3,4.140E-01,1,0,0000,BU,5,59266.14052499,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16.859906,250.553359
86.3373642,-2.6839264,0.8689,1.1387,0.1065,15.941,0.396,2.7,7.784E-01,15.181,null,0.6,7.306E-01,1,0,0000,CU,10,57648.95871120,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.037741,49.341428
86.3384746,-2.6861712,0.7752,0.9306,-0.2296,16.199,0.264,4.1,6.697E-01,15.095,null,1.1,5.428E-01,1,0,0000,BU,10,59633.08580093,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.185323,79.879973
86.3380845,-2.6849361,0.5252,0.5774,-0.1526,15.150,0.241,4.5,8.135E-01,14.996,null,1.3,6.022E-01,1,0,0000,BU,10,57648.76222811,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,17.218049,64.302772
86.3379288,-2.6846329,0.5549,0.6508,-0.2303,15.750,0.220,4.9,1.066E+00,15.180,0.508,2.1,5.523E-01,1,0,0000,BC,10,58016.19969284,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,17.230521,60.221402
86.3380497,-2.6848481,0.7429,0.8337,-0.2968,16.205,0.287,3.8,9.231E-01,14.965,0.342,3.2,9.059E-01,1,0,0000,BB,5,59111.28101003,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,17.246000,63.174021
86.3379698,-2.6846708,0.5073,0.5673,-0.1514,15.637,0.193,5.6,1.187E+00,14.778,null,1.5,7.450E-01,1,0,0000,BU,10,58170.64359073,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,17.291788,60.856436
86.3289713,-2.6873329,0.6429,0.7180,-0.2306,15.843,0.212,5.1,1.083E+00,15.444,null,-0.6,4.712E-01,1,0,0000,BU,10,58537.09144167,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.295432,266.146087
86.3380549,-2.6848266,0.7254,0.6452,-0.2323,15.850,0.202,5.4,1.295E+00,15.052,null,1.1,7.871E-01,1,0,0000,BU,10,58901.84351375,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,17.297723,62.973189
86.3382482,-2.6852376,1.3651,1.2868,-0.6060,16.284,0.396,2.7,9.966E-01,14.698,null,0.5,6.463E-01,1,0,0000,CU,5,59268.69008730,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,17.321811,68.385675
86.3381623,-2.6890707,1.2113,1.1129,-0.3328,16.305,0.363,3.0,3.603E-01,15.032,null,0.6,7.736E-01,1,0,0000,CU,10,56724.80182568,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.450293,115.158549
86.3385454,-2.6859861,0.8256,0.9393,-0.1589,16.261,0.308,3.5,5.891E-01,15.145,0.416,2.6,8.764E-01,1,0,0000,BC,10,57284.92804530,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.563690,77.885550
86.3379783,-2.6845332,0.6563,0.8672,-0.0883,15.996,0.243,4.5,1.310E+00,14.636,null,1.5,6.231E-01,1,0,0000,BU,10,58379.76569149,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,17.564695,59.493574
86.3377667,-2.6841988,0.5944,0.5681,-0.2451,15.561,0.171,6.4,6.296E-01,15.444,null,-0.3,6.320E-01,1,0,0000,BU,5,58379.50401219,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.577952,54.848661
86.3369458,-2.6907454,0.8447,0.8833,-0.0896,16.047,0.349,3.1,3.635E-01,15.024,null,1.3,1.248E+00,1,0,0000,BU,5,58902.17013589,862003101351027165,17.501,0.212,16.647,0.304,11.205,0.174,8.809,null,null,null,null,null,null,null,null,17.642469,139.660361
86.3381627,-2.6847862,0.6956,0.8676,-0.2061,15.794,0.350,3.1,6.488E-01,14.823,0.379,2.9,7.568E-01,1,0,0000,BC,10,59839.52764714,862003101351027174,16.348,0.079,15.970,0.173,11.188,0.182,8.450,null,null,null,null,null,null,null,null,17.709193,63.123949
86.3289298,-2.6879362,0.8465,0.8820,-0.3134,16.272,0.289,3.8,7.473E-01,14.480,null,1.4,4.658E-01,1,0,0000,BU,10,58902.30142140,862003101351027568,16.546,0.089,16.831,0.374,11.841,0.275,9.049,null,null,null,null,null,null,null,null,17.722050,259.155322
86.3312706,-2.6827548,0.4040,0.4624,-0.1347,15.186,0.179,6.1,1.478E+00,15.544,null,-1.0,4.660E-01,1,0,0000,BU,10,56923.10162197,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.760818,329.598486
86.3386828,-2.6864187,0.8684,0.7714,-0.0528,16.233,0.389,2.8,7.886E-01,14.477,0.322,3.4,5.305E-01,1,0,0000,CB,10,58743.91528536,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.794421,83.129582
86.3292606,-2.6890485,1.3202,1.3534,-0.7132,16.842,null,0.1,7.809E-01,14.393,0.513,2.1,7.726E-01,1,0,0000,UC,10,58744.17696446,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.799241,245.650591
86.3373800,-2.6904262,0.7021,0.8924,-0.1540,15.879,0.237,4.6,9.817E-01,14.927,null,1.1,4.496E-01,1,0,0000,BU,10,58170.70917030,862003101351027165,17.501,0.212,16.647,0.304,11.205,0.174,8.809,null,null,null,null,null,null,null,null,17.882199,133.451634
86.3385714,-2.6856926,0.6047,0.6817,-0.2367,15.926,0.210,5.2,1.365E+00,14.820,0.367,3.0,4.360E-01,1,0,0000,BC,10,57090.58258568,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.905556,74.640900
86.3319760,-2.6823661,0.4724,0.5425,-0.0987,15.445,0.184,5.9,9.667E-01,14.475,null,1.2,5.293E-01,1,0,0000,BU,10,56922.64116786,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17.919606,338.898894
86.3293123,-2.6846004,0.6326,0.7457,-0.2719,15.869,0.214,5.1,6.539E-01,15.039,null,1.0,6.518E-01,1,0,0000,BU,10,58380.48553236,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.226679,298.419588
86.3313978,-2.6825238,1.5171,1.3388,-0.3571,16.194,0.490,2.2,4.817E-01,15.089,null,0.6,6.994E-01,1,0,0000,CU,10,58016.06878951,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.264804,332.157077
86.3305274,-2.6830890,0.9110,1.1263,-0.3679,16.782,null,0.3,8.286E-01,14.460,0.331,3.3,4.270E-01,1,0,0000,UB,10,59842.59292315,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.308972,320.440663
86.3286686,-2.6869452,0.9221,1.0402,-0.1055,16.139,0.279,3.9,1.034E+00,null,null,null,null,1,0,0000,BX,10,58170.70904294,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.346332,270.728436
86.3294975,-2.6842206,0.7301,0.6555,-0.2472,15.672,0.196,5.6,9.534E-01,15.080,null,0.2,4.671E-01,1,0,0000,BU,10,59633.41242328,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.354681,303.168165
86.3369822,-2.6909834,0.7747,0.9157,-0.2626,16.224,0.281,3.9,8.185E-01,15.281,null,0.9,5.431E-01,1,0,0000,BU,10,58170.97097913,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.385897,141.077956
86.3306673,-2.6829268,0.8779,1.0101,0.3332,15.996,0.364,3.0,4.256E-01,15.179,null,0.1,7.622E-01,1,0,0000,CU,10,56724.80182568,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.454397,322.800138
86.3354802,-2.6918559,0.6659,0.6999,0.2150,16.863,0.528,2.1,7.936E-01,13.950,0.258,4.2,7.280E-01,1,0,0000,CB,10,58744.17696446,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.497517,160.581050
86.3382768,-2.6845001,0.5922,0.6293,-0.1266,15.720,0.180,6.0,9.009E-01,14.942,null,1.4,7.288E-01,1,0,0000,BU,10,58170.83994735,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.555284,60.859285
86.3347310,-2.6921094,1.2863,1.3604,-0.4893,16.450,0.524,2.1,7.281E-01,15.384,null,0.1,5.626E-01,1,0,0000,CU,10,58901.77818928,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.680277,169.339085
86.3288810,-2.6852052,0.9846,0.6390,-0.2374,15.202,0.389,2.8,7.275E-01,15.064,0.416,2.6,1.086E+00,1,0,0000,CC,10,59110.82323093,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.743222,290.282247
86.3386926,-2.6852792,0.7986,0.9371,-0.3374,16.209,0.303,3.6,7.430E-01,15.295,0.424,2.6,7.310E-01,1,0,0000,BC,10,57284.33770566,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.766479,70.608579
86.3306265,-2.6828116,0.8108,0.9327,-0.0772,16.124,0.265,4.1,8.996E-01,14.534,null,1.7,3.273E-01,1,0,0000,BU,10,58901.45067580,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.873915,323.206536
86.3285619,-2.6877977,1.0146,1.1448,0.0860,16.325,0.323,3.4,8.255E-01,15.307,null,0.4,1.024E+00,1,0,0000,BU,10,56731.51851469,862003101351027568,16.546,0.089,16.831,0.374,11.841,0.275,9.049,null,null,null,null,null,null,null,null,18.942004,261.390024
86.3285406,-2.6863594,0.8217,0.7356,-0.3541,15.870,0.273,4.0,6.692E-01,15.296,null,-0.3,5.525E-01,1,0,0000,BU,10,57449.20784588,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18.950442,277.099443
86.3383758,-2.6843345,0.6785,0.7782,0.1665,15.588,0.292,3.7,7.488E-01,14.908,null,1.5,6.461E-01,1,0,0000,BU,10,58901.97441727,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.159685,59.820534
86.3318359,-2.6820469,0.8679,0.7825,0.1043,16.323,0.328,3.3,1.582E+00,14.402,0.390,2.8,3.258E-01,1,0,0000,BC,10,57284.66572873,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.173134,338.730569
86.3316181,-2.6918992,0.6827,0.7112,-0.2941,15.741,0.238,4.6,1.096E+00,15.217,null,-0.3,4.560E-01,1,0,0000,BU,10,59266.07558256,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.227086,203.732572
86.3390908,-2.6863707,0.7212,0.6981,-0.2620,15.798,0.220,4.9,1.081E+00,14.797,null,1.3,7.691E-01,1,0,0000,BU,10,57813.71369729,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.271742,83.141349
86.3391301,-2.6869575,0.8524,0.6735,-0.2510,15.424,0.265,4.1,1.022E+00,15.074,null,0.7,5.032E-01,1,0,0000,BU,10,58015.74140369,862003101351026662,18.084,0.366,15.758,0.147,10.862,0.121,8.638,0.377,null,null,null,null,null,null,null,19.276071,89.438337
86.3284024,-2.6869640,0.7195,0.7202,-0.2814,16.037,0.301,3.6,7.418E-01,14.894,0.306,3.5,4.078E-01,1,0,0000,BB,10,57813.58279337,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.302825,270.491424
86.3388853,-2.6853811,1.1010,1.3773,-0.2175,16.331,0.426,2.6,4.630E-01,15.332,null,0.0,8.684E-01,1,0,0000,CU,10,57284.79688699,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.306924,72.318508
86.3383560,-2.6842182,1.0410,1.5456,-0.4761,16.171,null,2.0,9.670E-01,14.995,0.427,2.5,4.909E-01,1,0,0000,UC,10,59839.52777446,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.312707,58.640508
86.3386084,-2.6846755,0.8371,1.1472,-0.4667,16.089,0.325,3.3,6.388E-01,14.766,null,1.8,7.758E-01,1,0,0000,BU,10,57813.51721411,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.322512,64.218418
86.3391149,-2.6863338,0.7738,0.7655,-0.3341,16.118,0.264,4.1,1.475E+00,15.165,0.369,2.9,5.668E-01,1,0,0000,BC,10,59633.21644983,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.374032,82.781912
86.3386309,-2.6846475,0.6510,0.7566,-0.1508,15.929,0.216,5.0,7.380E-01,15.153,null,0.1,7.890E-01,1,0,0000,BU,10,58379.63542480,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.439290,64.054617
86.3316079,-2.6820452,1.0162,1.0231,0.4019,16.456,null,0.0,1.118E+00,14.367,0.355,3.1,4.740E-01,1,0,0000,UB,10,56731.05755172,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.491153,336.490529
86.3384333,-2.6842307,1.1793,1.2155,-0.2432,16.503,0.371,2.9,6.015E-01,15.270,null,1.0,4.355E-01,1,0,0000,CU,10,58537.74570515,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.527514,59.177712
86.3311992,-2.6822291,0.7088,0.7713,-0.2520,15.988,0.236,4.6,1.248E+00,15.548,null,-0.3,9.467E-01,1,0,0000,BU,10,57090.18860205,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.536931,331.758233
86.3388819,-2.6888574,1.1636,1.0238,-0.4639,16.212,0.324,3.4,8.466E-01,15.206,null,-0.8,4.999E-01,1,0,0000,BU,10,58015.67595203,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.548676,109.889742
86.3392240,-2.6868714,0.8182,0.8656,-0.3526,15.804,0.334,3.3,9.859E-01,14.994,null,0.6,1.204E+00,1,0,0000,BU,10,59839.39725324,862003101351026662,18.084,0.366,15.758,0.147,10.862,0.121,8.638,0.377,null,null,null,null,null,null,null,19.619160,88.542808
86.3304186,-2.6826277,0.7599,0.9009,-0.1459,16.077,0.317,3.4,9.718E-01,14.440,null,1.4,3.485E-01,1,0,0000,BU,10,59111.21568578,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.852879,322.623033
86.3282485,-2.6867744,0.6369,0.7473,-0.2257,15.573,0.226,4.8,6.650E-01,14.783,null,1.4,6.955E-01,1,0,P000,BU,5,58744.11151287,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.873654,272.445860
86.3387267,-2.6845566,0.7559,1.0396,-0.1886,16.322,0.501,2.2,9.142E-01,14.605,0.456,2.4,4.699E-01,1,0,0000,CC,5,59842.65812065,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.892761,63.641208
86.3289602,-2.6897589,0.8774,1.0549,0.2622,16.509,null,1.1,8.607E-01,14.685,0.321,3.4,4.550E-01,1,0,0000,UB,10,57813.32085821,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19.927141,240.223840
86.3390350,-2.6852094,0.6492,0.5787,0.1719,16.248,0.309,3.5,8.692E-01,14.031,0.249,4.4,1.288E+00,1,0,0000,BB,10,58902.03974174,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20.012084,71.100434
