ra,dec,sigra,sigdec,sigradec,source_id,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
86.4903560,-3.0575136,0.2701,0.2579,-0.1039,90887a097-001348,14.620,0.083,13.0,7.907E-01,14.490,0.252,4.3,5.418E-01,1,0,0000,AB,10,58170.77449514,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,28.969880,102.222279
86.4903793,-3.0574076,0.2274,0.2515,-0.0618,57917a083-000951,14.363,0.075,14.5,1.548E+00,14.456,0.226,4.8,8.131E-01,1,0,0000,AB,10,57090.58245837,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,28.973592,101.449673
86.4903591,-3.0575055,0.2270,0.2723,-0.0884,79970a101-001059,14.359,0.081,13.4,3.706E-01,14.743,0.371,2.9,1.031E+00,1,0,0000,AC,10,57813.45176218,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,28.974615,102.161258
86.4760400,-3.0509700,1.5585,1.4715,-0.6432,52797b191-003982,16.624,0.432,2.5,8.369E-01,15.174,null,0.5,7.457E-01,1,0,0000,CU,10,56922.37821491,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.975310,306.965725
86.4903781,-3.0574161,0.2588,0.2295,-0.1215,79982a101-001408,14.464,0.078,14.0,1.484E+00,14.225,0.188,5.8,4.793E-01,1,0,0000,AB,10,57813.84460117,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,28.975455,101.510670
86.4764427,-3.0504771,0.7728,0.7379,-0.2298,79974a101-003421,15.938,0.228,4.8,7.815E-01,15.090,null,-1.6,5.521E-01,1,0,0000,BU,10,57813.58266605,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28.976179,311.495200
86.4903625,-3.0574929,0.2191,0.2264,0.0172,03291r097-001134,14.342,0.072,15.1,1.230E+00,15.039,0.456,2.4,6.212E-01,1,0,0000,AC,10,58537.35299421,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,28.977046,102.068490
86.4903732,-3.0574432,0.1938,0.2061,-0.0492,86164a105-001111,14.399,0.068,15.9,8.874E-01,14.151,0.275,3.9,7.872E-01,1,0,0000,AB,10,58016.19982025,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,28.977831,101.706639
86.4903736,-3.0574461,0.2120,0.2013,-0.0828,14439r097-001177,14.341,0.065,16.7,1.353E+00,14.507,0.261,4.2,1.467E+00,1,0,0000,AB,10,58901.97428995,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,28.981359,101.726273
86.4903905,-3.0573639,0.2832,0.3149,-0.1149,20838r180-001267,14.748,0.098,11.1,1.474E+00,14.809,0.310,3.5,9.737E-01,1,0,0000,AB,10,59111.21568578,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,28.982280,101.129051
86.4903545,-3.0575381,0.2476,0.2433,-0.0600,79978a101-001125,14.488,0.084,12.9,1.245E+00,14.391,0.204,5.3,8.696E-01,1,0,0000,AB,10,57813.71369729,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,28.983413,102.394942
86.4745438,-3.0572326,1.3121,1.2496,-0.5080,52793b191-003918,16.523,0.371,2.9,9.237E-01,15.200,null,0.7,5.346E-01,1,0,0000,CU,10,56922.24667484,862003101351019869,16.766,0.110,17.290,null,12.368,null,8.441,null,null,null,null,null,null,null,null,28.985699,259.823015
86.4903921,-3.0573677,0.2267,0.2309,0.0663,74960a161-001024,14.236,0.074,14.7,4.640E-01,14.411,0.235,4.6,8.711E-01,1,0,0000,AB,10,57649.35180465,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,28.990566,101.153385
86.4745060,-3.0570141,56.6677,63.9882,1.6305,90879a097-005800,16.706,null,-0.1,1.863E+00,15.498,null,0.0,7.369E-01,1,0,0000,UU,10,58170.51268637,862003101351019869,16.766,0.110,17.290,null,12.368,null,8.441,null,null,null,null,null,null,null,null,28.991461,261.400763
86.4903854,-3.0574058,0.2200,0.2145,-0.0965,79962a101-001696,14.386,0.075,14.4,8.355E-01,14.304,0.196,5.5,1.396E+00,1,0,0000,AB,10,57813.18982701,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,28.993801,101.428521
86.4903780,-3.0574619,0.2828,0.2695,-0.0691,63833b189-001208,14.599,0.090,12.0,9.380E-01,14.473,0.226,4.8,9.454E-01,1,0,0000,AB,10,57284.73143513,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.008454,101.829925
86.4772603,-3.0619551,1.0352,0.9910,-0.4657,14453r072-003205,16.204,0.338,3.2,4.841E-01,15.347,null,0.6,5.954E-01,1,0,0000,BU,10,58902.43207029,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.008482,220.304412
86.4904075,-3.0573145,0.1995,0.2333,-0.0761,43248r155-001425,14.427,0.075,14.4,9.653E-01,14.662,0.309,3.5,5.405E-01,1,0,0000,AB,10,59843.24502068,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.008516,100.761097
86.4903978,-3.0573754,0.2760,0.3072,-0.0906,80129a079-001218,14.498,0.094,11.6,1.321E+00,14.644,0.351,3.1,6.082E-01,1,0,0000,AB,10,57818.62514101,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.016041,101.199261
86.4903356,-3.0576631,0.2507,0.2448,-0.1194,97266a118-001090,14.357,0.082,13.3,1.108E+00,14.408,0.203,5.3,6.913E-01,1,0,0000,AB,10,58379.50413955,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.017196,103.291610
86.4903746,-3.0574934,0.2070,0.2547,-0.0751,57913a015-001668,14.452,0.101,10.8,1.190E+00,14.232,0.195,5.6,8.442E-01,1,0,0000,AB,10,57090.45117295,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.019960,102.054010
86.4904528,-3.0570755,0.4768,0.5399,-0.0707,97286a107-001759,14.855,0.157,6.9,1.380E+00,14.922,0.476,2.3,7.880E-01,1,0,0000,BC,10,58380.15840142,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.021072,99.032005
86.4744063,-3.0557517,1.4394,1.7553,0.2792,63848a163-005021,15.922,null,1.9,4.305E-01,14.858,null,1.7,8.004E-01,1,0,0000,UU,10,57285.19048919,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.024751,270.414098
86.4903911,-3.0574218,0.3004,0.3333,-0.1041,25669r031-001536,14.763,0.122,8.9,1.180E+00,14.212,null,1.8,1.137E+00,1,0,0000,BU,10,59269.14774089,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.025345,101.531954
86.4903875,-3.0574399,0.2587,0.2459,-0.0746,52805b191-001252,14.570,0.097,11.2,1.238E+00,14.632,0.285,3.8,8.164E-01,1,0,0000,AB,10,56922.64129517,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.025767,101.663088
86.4903753,-3.0575043,0.2233,0.2507,-0.0914,36815r097-001124,14.307,0.078,13.9,8.480E-01,14.749,null,1.4,4.476E-01,1,0,0000,AU,10,59633.34709877,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.030640,102.128711
86.4903586,-3.0575845,0.2522,0.3229,-0.0594,36799r097-001138,14.509,0.102,10.6,6.703E-01,14.299,0.203,5.4,7.737E-01,1,0,0000,AB,10,59632.82450247,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.034103,102.710654
86.4903813,-3.0574811,0.1745,0.2236,-0.0246,90875a097-000942,14.254,0.071,15.3,7.555E-01,14.569,0.320,3.4,6.215E-01,1,0,0000,AB,10,58170.38178194,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.034308,101.958630
86.4783553,-3.0488750,1.2408,1.2776,-0.5569,97288a158-003240,16.555,0.432,2.5,8.448E-01,15.415,null,-1.7,6.811E-01,1,0,0000,CU,10,58380.22385306,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.037328,329.292887
86.4903845,-3.0574787,0.2872,0.2520,-0.0684,20848r151-001194,14.431,0.099,11.0,1.366E+00,14.356,0.243,4.5,6.371E-01,1,0,0000,AB,10,59111.54217975,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.043774,101.937253
86.4903882,-3.0574626,0.2335,0.2361,-0.1077,14441r073-001145,14.436,0.076,14.2,3.993E-01,14.402,0.209,5.2,6.134E-01,1,0,0000,AB,10,58902.03974174,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.044860,101.819963
86.4903914,-3.0574492,0.1824,0.2174,-0.0198,14431r097-001002,14.431,0.071,15.4,8.441E-01,14.537,0.269,4.0,1.243E+00,1,0,0000,AB,10,58901.71273751,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.046281,101.722176
86.4903400,-3.0539400,1.4882,1.6455,-0.5937,14423r036-005168,16.949,0.528,2.1,9.710E-01,15.604,null,-1.2,6.313E-01,1,0,0000,CU,10,58901.45054848,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.046678,76.599209
86.4903762,-3.0575253,0.2154,0.2179,-0.0676,52828a166-001481,14.323,0.074,14.7,7.998E-01,14.274,0.213,5.1,7.172E-01,1,0,0000,AB,10,56923.36470215,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.049779,102.273150
86.4904060,-3.0573954,0.2108,0.2285,-0.0872,31986r181-001175,14.422,0.071,15.2,5.331E-01,14.685,null,1.0,9.452E-01,1,0,0000,AU,10,59475.59926579,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.059014,101.327233
86.4752400,-3.0522100,3.1726,4.0234,-0.6784,86160a157-004472,16.895,null,-0.7,1.132E+00,15.164,null,0.9,1.161E+00,1,0,0000,UU,10,58016.06878951,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.075169,296.470576
86.4903988,-3.0574693,0.2380,0.2533,-0.0760,31978r181-001233,14.419,0.078,13.8,8.922E-01,14.549,0.296,3.7,5.488E-01,1,0,0000,AB,10,59475.33784146,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.087102,101.851092
86.4903888,-3.0575284,0.1930,0.2267,-0.0464,63829b189-001390,14.447,0.073,14.9,5.899E-01,14.533,0.230,4.7,6.787E-01,1,0,0000,AB,10,57284.60027691,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.096411,102.275665
86.4750745,-3.0525468,0.7617,0.7670,-0.1937,68850b101-002439,16.544,0.356,3.0,1.015E+00,14.450,0.393,2.8,4.533E-01,1,0,0000,CC,10,57449.20784588,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.098651,293.810340
86.4904234,-3.0573766,0.2117,0.2189,-0.0654,20850r181-001286,14.418,0.081,13.5,1.212E+00,14.298,0.235,4.6,7.809E-01,1,0,0000,AB,10,59111.60814063,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.107160,101.172420
86.4806725,-3.0479261,3.2090,3.7828,-1.0909,43234r180-007406,16.684,null,0.1,6.760E-01,14.730,null,1.1,9.299E-01,1,0,0000,UU,10,59842.78851464,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.116340,347.104907
86.4743905,-3.0562328,1.0604,1.1832,-0.4135,90885a072-004515,16.449,0.348,3.1,1.337E+00,15.090,null,1.0,5.596E-01,1,0,0000,BU,10,58170.70904294,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.120590,267.003673
86.4778358,-3.0491814,1.7524,1.6943,-0.7292,43214r125-002746,16.794,0.519,2.1,1.427E+00,15.017,null,0.8,7.498E-01,1,0,0000,CU,10,59842.13603521,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.123482,325.021836
86.4904154,-3.0574472,0.2273,0.2341,-0.0929,97288a158-001255,14.466,0.076,14.2,8.777E-01,14.322,0.203,5.3,4.226E-01,1,0,0000,AB,10,58380.22385306,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.129306,101.673832
86.4745981,-3.0576899,3.5298,3.2499,-1.4737,36825r073-005206,16.569,null,0.6,7.307E-01,14.893,null,1.0,4.766E-01,1,0,0000,UU,10,59633.67359370,862003101351019869,16.766,0.110,17.290,null,12.368,null,8.441,null,null,null,null,null,null,null,null,29.131479,256.566466
86.4904114,-3.0574726,0.2642,0.2509,-0.0874,68846a099-001491,14.646,0.087,12.5,2.360E+00,14.901,0.352,3.1,9.469E-01,1,0,0000,AB,10,57449.07668748,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.133872,101.855664
86.4904361,-3.0573534,0.2173,0.2017,-0.0745,20830r180-001519,14.263,0.065,16.7,1.024E+00,14.413,0.299,3.6,6.801E-01,1,0,0000,AB,10,59110.95413411,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.135909,100.993895
86.4904365,-3.0573658,0.2258,0.2420,-0.0856,86158a182-001694,14.434,0.076,14.4,8.811E-01,14.516,0.261,4.2,7.378E-01,1,0,0000,AB,10,58016.00333780,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.145866,101.079500
86.4904221,-3.0574416,0.2238,0.2089,-0.0941,74944a162-001173,14.325,0.066,16.4,8.832E-01,14.503,0.279,3.9,7.545E-01,1,0,0000,AB,10,57648.82780734,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.148825,101.625446
86.4904227,-3.0574441,0.2580,0.3374,-0.1192,74933b187-001260,14.665,0.099,10.9,1.066E+00,14.446,0.265,4.1,5.847E-01,1,0,0000,AB,10,57648.50029321,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.152752,101.641917
86.4904252,-3.0574360,0.3184,0.2939,-0.1347,79981a077-001017,14.376,0.093,11.6,4.907E-01,14.440,0.423,2.6,4.307E-01,1,0,0000,AC,10,57813.77914924,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.155687,101.582228
86.4904269,-3.0574324,0.2170,0.2927,-0.0717,57914a107-001039,14.339,0.105,10.4,6.667E-01,14.453,0.195,5.6,7.660E-01,1,0,0000,AB,10,57090.51687932,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.159075,101.554870
86.4766032,-3.0502258,0.5447,0.5700,0.1083,52816a166-002820,15.525,0.171,6.4,1.262E+00,14.819,null,1.3,8.394E-01,1,0,0000,BU,10,56922.97008184,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.162689,313.578034
86.4904227,-3.0574669,0.2139,0.2355,-0.0668,43226r151-001043,14.374,0.071,15.2,1.368E+00,14.432,0.303,3.6,7.088E-01,1,0,0000,AB,10,59842.52721686,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.169426,101.799826
86.4904242,-3.0574657,0.1807,0.2128,-0.0824,25563r096-000880,14.352,0.065,16.6,1.201E+00,14.219,0.192,5.7,8.351E-01,1,0,0000,AB,10,59265.68325396,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.173821,101.789355
86.4904421,-3.0573789,0.2620,0.2891,-0.1064,79989a077-001367,14.552,0.083,13.0,7.317E-01,14.586,0.337,3.2,5.274E-01,1,0,0000,AB,10,57814.04108440,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.174715,101.162793
86.4904537,-3.0573218,0.2171,0.2189,-0.0832,90897a072-001512,14.425,0.068,15.9,7.074E-01,14.490,0.298,3.6,1.114E+00,1,0,0000,AB,10,58171.10175623,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.176586,100.750903
86.4904146,-3.0575219,0.2662,0.2908,0.0941,03301r073-001156,14.366,0.113,9.6,1.005E+00,14.300,0.185,5.9,7.306E-01,1,0,0000,BB,10,58537.68012605,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.182095,102.192056
86.4744989,-3.0572919,0.9458,1.1464,-0.3991,74933b187-006247,16.398,null,-2.3,1.393E+00,14.924,0.455,2.4,9.449E-01,1,0,0000,UC,10,57648.50029321,862003101351019869,16.766,0.110,17.290,null,12.368,null,8.441,null,null,null,null,null,null,null,null,29.182853,259.466464
86.4904379,-3.0574246,0.2268,0.2197,-0.0781,36819r042-001996,14.385,0.085,12.8,8.577E-01,14.347,0.213,5.1,9.033E-01,1,0,0000,AB,10,59633.47762041,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.192214,101.485328
86.4762900,-3.0505600,0.7702,0.9866,-0.4972,14435r097-002485,15.776,0.295,3.7,1.231E+00,15.285,null,-0.2,6.477E-01,1,0,0000,BU,10,58901.84351375,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.195512,310.342670
86.4749714,-3.0527136,1.2367,1.3076,-0.4125,57921a083-006626,16.628,0.399,2.7,1.459E+00,14.799,null,0.8,6.950E-01,1,0,0000,CU,10,57090.71387116,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.203681,292.438814
86.4904098,-3.0575767,0.2033,0.2538,-0.1070,57909a083-001181,14.414,0.074,14.7,6.597E-01,14.361,0.193,5.6,7.654E-01,1,0,0000,AB,10,57090.31976012,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.207551,102.577478
86.4904401,-3.0574426,0.1790,0.1897,-0.0612,52813b191-001294,14.249,0.061,17.8,1.408E+00,14.308,0.227,4.8,8.054E-01,1,0,0000,AB,10,56922.90437546,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.212933,101.606788
86.4787771,-3.0485855,0.7380,0.7345,-0.3071,74940a162-005835,15.955,0.236,4.6,2.313E+00,14.996,0.411,2.6,6.823E-01,1,0,0000,BC,10,57648.69677620,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29.216832,332.895604
86.4744369,-3.0569808,1.1720,1.0405,-0.4963,86150a182-004070,16.209,0.357,3.0,6.005E-01,14.582,null,-0.4,6.472E-01,1,0,0000,CU,10,58015.74153105,862003101351019869,16.766,0.110,17.290,null,12.368,null,8.441,null,null,null,null,null,null,null,null,29.219566,261.706019
86.4904356,-3.0574763,0.2416,0.2654,-0.1286,25577r022-001175,14.504,0.085,12.8,7.273E-01,14.470,0.361,3.0,3.319E-01,1,0,0000,AC,10,59266.14039766,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.221749,101.846181
86.4904125,-3.0575831,0.2043,0.2037,-0.0918,31970r181-001167,14.254,0.064,16.9,9.470E-01,14.541,null,1.7,6.030E-01,1,0,0000,AU,10,59475.07641703,862003101351018423,14.401,0.031,14.533,0.063,11.808,null,8.719,null,147316442,15.630,0.0685,15.034,0.0911,14.715,0.1116,29.222049,102.617425
